ReturnID,SalesID,ReturnDateID,ReturnReason,RefundAmount
19886,168166,730,Others,4056.81
19887,228426,193,Not Needed,12397.23
19888,463428,195,Wrong Item,337.58
19889,271738,1743,Not Needed,12992.25
19890,667631,107,Not Needed,3660.95
19891,551483,2200,Late Delivery,600.07
19892,851943,875,Others,980.09
19893,277271,1815,Late Delivery,8257.67
19894,103934,1833,Not Needed,1811.27
19895,696047,741,Not Needed,12923.35
19896,178165,2208,Wrong Item,2952.38
19897,873853,2012,Not Needed,2110.48
19898,667050,450,Others,412.99
19899,371244,238,Others,3413.23
19900,552188,2243,Others,16498.39
19901,971251,1447,Late Delivery,4489.82
19902,478774,384,Late Delivery,5151.2
19903,137855,1594,Wrong Item,5135.32
19904,338144,1191,Damaged,8494.42
19905,162352,1157,Not Needed,1776.43
19906,893938,928,Wrong Item,3011.82
19907,810627,1703,Damaged,13459.29
19908,79515,1062,Others,1788.93
19909,974227,1353,Late Delivery,4016.82
19910,944115,735,Late Delivery,7308.53
19911,570041,2410,Damaged,3704.5
19912,304526,1721,Late Delivery,1706.5
19913,873658,1375,Not Needed,11945.17
19914,840727,2086,Damaged,1858.1
19915,936056,1202,Damaged,4301.93
19916,699155,1345,Wrong Item,1773.48
19917,398329,360,Damaged,835.19
19918,213574,1178,Wrong Item,346.92
19919,42452,1360,Damaged,1176.03
19920,728779,1469,Late Delivery,22747.66
19921,95251,2233,Not Needed,3485.28
19922,180960,1977,Not Needed,3288.33
19923,339728,2555,Late Delivery,6754.62
19924,706172,167,Not Needed,113.62
19925,616940,528,Late Delivery,2424.79
19926,881888,302,Others,11157.81
19927,186218,823,Wrong Item,847.25
19928,623154,2207,Wrong Item,4421.75
19929,303788,1077,Wrong Item,7113.27
19930,412778,850,Damaged,11721.88
19931,322078,161,Damaged,6397.06
19932,213780,1781,Not Needed,8209.69
19933,948023,1332,Late Delivery,2267.08
19934,299546,684,Late Delivery,6099.4
19935,926365,2300,Late Delivery,2730.23
19936,808693,1601,Late Delivery,3150.0
19937,223898,774,Others,11751.91
19938,679938,2348,Not Needed,2382.81
19939,78871,2099,Others,18079.63
19940,801040,283,Damaged,5834.71
19941,815368,1190,Wrong Item,12301.7
19942,722455,863,Others,5361.35
19943,415665,381,Late Delivery,5049.79
19944,864998,970,Wrong Item,126.8
19945,25792,786,Damaged,643.14
19946,523836,1337,Wrong Item,507.77
19947,413633,1291,Wrong Item,2830.29
19948,38424,2453,Wrong Item,598.07
19949,555983,1244,Wrong Item,3888.36
19950,253224,2218,Others,5160.82
19951,860580,1627,Others,794.14
19952,794740,824,Wrong Item,6929.91
19953,876659,1604,Wrong Item,1247.39
19954,233560,1629,Damaged,14403.15
19955,338307,1268,Late Delivery,587.93
19956,365366,1936,Damaged,2699.57
19957,309369,1183,Wrong Item,10146.41
19958,498238,901,Others,18633.46
19959,344595,1651,Damaged,14564.14
19960,666560,1919,Wrong Item,1058.55
19961,327816,1496,Not Needed,3740.29
19962,646379,1699,Damaged,9745.74
19963,688043,2252,Others,3158.02
19964,636670,1228,Late Delivery,3571.18
19965,104904,2393,Wrong Item,2575.11
19966,594754,1947,Late Delivery,8616.04
19967,869704,53,Late Delivery,4356.22
19968,328261,709,Late Delivery,5228.5
19969,442711,997,Others,17877.37
19970,742277,263,Wrong Item,3741.19
19971,845916,180,Not Needed,4124.82
19972,727402,766,Not Needed,20169.78
19973,686241,538,Not Needed,9408.08
19974,780869,2013,Others,2363.3
19975,963068,1840,Others,12678.02
19976,57843,1225,Wrong Item,1470.37
19977,397548,2078,Wrong Item,5616.09
19978,401645,2257,Wrong Item,2866.0
19979,865531,2332,Damaged,6715.6
19980,453880,903,Late Delivery,1781.5
19981,805553,216,Damaged,12870.04
19982,625818,2125,Not Needed,2297.21
19983,499242,2180,Damaged,15460.04
19984,753429,786,Not Needed,295.33
19985,103465,299,Others,2494.1
19986,266927,2438,Not Needed,6668.29
19987,856658,979,Not Needed,2046.0
19988,484508,280,Damaged,1479.92
19989,10928,1675,Wrong Item,2949.03
19990,162433,2107,Others,3701.2
19991,106046,1395,Damaged,5876.98
19992,138744,1515,Damaged,3821.0
19993,846905,1028,Wrong Item,1962.6
19994,998701,2237,Damaged,2069.27
19995,197351,2321,Damaged,3894.68
19996,498248,1132,Late Delivery,3173.35
19997,908233,968,Others,9573.35
19998,113282,2263,Wrong Item,4843.42
19999,352667,28,Not Needed,2537.73
20000,888660,1597,Late Delivery,18549.59
20001,424338,2486,Wrong Item,23045.24
20002,706785,2179,Others,7785.86
20003,720311,334,Others,3269.75
20004,677055,353,Not Needed,4734.12
20005,12773,1128,Late Delivery,7177.91
20006,300201,364,Not Needed,3983.24
20007,217077,291,Wrong Item,1588.58
20008,867146,2203,Wrong Item,5887.68
20009,391305,1884,Late Delivery,3172.36
20010,408931,2011,Damaged,4458.55
20011,926865,179,Late Delivery,5195.31
20012,29455,2261,Damaged,741.82
20013,477683,1393,Wrong Item,21352.49
20014,663929,1289,Damaged,309.68
20015,532694,1304,Damaged,194.09
20016,169135,629,Others,8237.39
20017,951276,2097,Wrong Item,4117.88
20018,280821,2236,Others,6023.54
20019,924148,965,Others,3603.05
20020,571910,690,Damaged,13786.17
20021,566636,597,Not Needed,9184.56
20022,109845,2278,Late Delivery,9523.77
20023,115691,1866,Not Needed,1598.72
20024,828494,488,Not Needed,15090.58
20025,947727,1355,Wrong Item,7941.83
20026,725266,2106,Damaged,6448.52
20027,775789,1701,Wrong Item,1904.88
20028,556856,934,Damaged,15559.75
20029,586298,360,Damaged,3384.25
20030,618565,2518,Late Delivery,1149.68
20031,141612,1696,Not Needed,878.26
20032,718533,370,Damaged,819.85
20033,413516,2314,Damaged,25387.12
20034,28271,81,Not Needed,2423.07
20035,819274,1611,Damaged,3300.93
20036,615637,1657,Others,3938.51
20037,656487,1006,Wrong Item,2229.28
20038,883346,263,Damaged,4846.24
20039,700525,1559,Others,1443.49
20040,336862,2401,Damaged,2487.42
20041,19674,1219,Late Delivery,213.16
20042,643889,1971,Wrong Item,27031.13
20043,80053,1828,Not Needed,4483.1
20044,380981,1941,Others,122.01
20045,716593,1379,Others,3301.0
20046,200888,2050,Wrong Item,1191.46
20047,4080,920,Late Delivery,8375.83
20048,941273,1414,Damaged,10782.78
20049,330628,1310,Not Needed,3335.35
20050,421343,1485,Wrong Item,7794.13
20051,366445,874,Not Needed,17133.2
20052,201903,1623,Wrong Item,1265.31
20053,919068,2502,Damaged,4107.37
20054,922666,1049,Others,13324.46
20055,748003,1353,Late Delivery,13418.4
20056,432085,1925,Not Needed,12068.68
20057,776975,1644,Late Delivery,1663.86
20058,946080,1110,Damaged,5125.82
20059,556428,432,Damaged,3629.99
20060,861981,2317,Wrong Item,1506.05
20061,180320,1448,Others,645.18
20062,325007,121,Wrong Item,21702.09
20063,221264,637,Wrong Item,5958.65
20064,966828,2139,Wrong Item,3386.03
20065,557481,756,Late Delivery,30857.7
20066,43043,259,Wrong Item,6593.74
20067,536225,1848,Damaged,2357.23
20068,994224,180,Late Delivery,649.25
20069,93431,2260,Late Delivery,4810.8
20070,256522,2413,Others,4884.96
20071,115960,205,Others,564.0
20072,344110,835,Late Delivery,11827.56
20073,235601,765,Wrong Item,4754.58
20074,50963,2059,Late Delivery,603.41
20075,50521,814,Damaged,11728.23
20076,920879,587,Damaged,1956.97
20077,703109,1364,Late Delivery,12020.53
20078,228302,2367,Damaged,3443.05
20079,637149,1483,Wrong Item,10881.73
20080,20389,1625,Not Needed,1552.34
20081,138539,37,Wrong Item,8935.86
20082,47905,1273,Not Needed,6321.47
20083,523375,596,Not Needed,731.53
20084,78710,528,Wrong Item,8657.02
20085,992160,1962,Late Delivery,13999.16
20086,648905,2335,Damaged,740.39
20087,3920,631,Late Delivery,6077.83
20088,335062,1022,Late Delivery,6018.74
20089,673639,1413,Damaged,1124.08
20090,224255,934,Others,5350.14
20091,381813,1872,Damaged,6415.62
20092,235126,1484,Wrong Item,5862.68
20093,453355,1607,Wrong Item,5894.15
20094,964477,733,Wrong Item,4046.35
20095,879130,1259,Others,4537.65
20096,527793,1445,Not Needed,8240.37
20097,506615,1426,Not Needed,3405.06
20098,889289,61,Damaged,10106.11
20099,190002,539,Late Delivery,4508.04
20100,761380,174,Not Needed,3430.31
20101,487492,2433,Wrong Item,10732.08
20102,619191,484,Late Delivery,4739.13
20103,745668,859,Others,24858.6
20104,227906,1122,Not Needed,5453.95
20105,69708,1594,Others,6971.29
20106,267030,2205,Damaged,3760.83
20107,302876,1888,Damaged,7197.35
20108,159134,367,Not Needed,2560.48
20109,619204,98,Wrong Item,8215.54
20110,704923,493,Not Needed,13291.1
20111,702454,1057,Others,10838.09
20112,470452,876,Late Delivery,2629.56
20113,97359,1774,Not Needed,6860.3
20114,895852,979,Others,695.08
20115,292447,841,Others,7722.43
20116,238126,1440,Damaged,3323.32
20117,605932,2374,Not Needed,4878.8
20118,690260,1062,Not Needed,1701.45
20119,41879,1286,Not Needed,5025.72
20120,230503,599,Damaged,11761.24
20121,345005,1032,Not Needed,5125.88
20122,206406,1483,Damaged,3084.65
20123,152645,1625,Damaged,5806.3
20124,446757,2005,Others,1466.48
20125,918598,914,Not Needed,2288.92
20126,237699,980,Damaged,4502.36
20127,397101,1735,Not Needed,5695.91
20128,758963,169,Wrong Item,1610.84
20129,905619,1193,Late Delivery,14356.25
20130,775428,1226,Others,527.03
20131,917878,30,Others,1485.17
20132,824950,175,Not Needed,6031.42
20133,235282,1819,Late Delivery,3388.57
20134,981000,251,Not Needed,2539.14
20135,657695,1769,Not Needed,462.03
20136,918399,2226,Others,28451.39
20137,114361,2354,Late Delivery,1463.76
20138,221104,1872,Not Needed,10191.43
20139,319898,164,Wrong Item,1572.19
20140,726807,2459,Late Delivery,4190.18
20141,859056,983,Damaged,9811.82
20142,572837,1163,Late Delivery,5762.57
20143,450824,2488,Damaged,4649.12
20144,465137,1634,Late Delivery,8194.63
20145,80494,1515,Damaged,2023.16
20146,180094,2020,Not Needed,1433.0
20147,660284,235,Others,2891.32
20148,500121,182,Others,6832.84
20149,649745,643,Wrong Item,16914.35
20150,398069,2113,Wrong Item,13461.39
20151,411442,399,Not Needed,1631.14
20152,233523,1901,Others,7840.89
20153,319316,744,Not Needed,6453.3
20154,586480,429,Not Needed,3926.37
20155,176515,632,Not Needed,11525.51
20156,156877,1932,Others,3770.72
20157,309006,1824,Damaged,12160.42
20158,175779,2537,Not Needed,3860.32
20159,892172,199,Wrong Item,8976.45
20160,855718,1298,Wrong Item,2630.87
20161,76346,1214,Damaged,2510.75
20162,264397,1782,Late Delivery,2018.36
20163,806773,962,Not Needed,1792.28
20164,193484,1122,Late Delivery,11929.99
20165,894668,1287,Not Needed,19413.99
20166,871942,1166,Wrong Item,19916.67
20167,265014,1171,Wrong Item,817.57
20168,592026,363,Wrong Item,4604.37
20169,542301,646,Not Needed,33152.65
20170,15729,1242,Not Needed,743.6
20171,727100,317,Late Delivery,394.34
20172,888521,2453,Damaged,21685.69
20173,633324,2364,Late Delivery,3167.64
20174,763288,1508,Damaged,322.83
20175,80260,1908,Not Needed,1972.63
20176,953959,1369,Not Needed,3036.52
20177,306402,2198,Late Delivery,476.81
20178,892873,783,Damaged,1565.91
20179,68040,1333,Wrong Item,2714.26
20180,376197,579,Late Delivery,2429.28
20181,531182,1964,Damaged,3630.61
20182,65574,107,Wrong Item,3299.52
20183,967483,1273,Others,12182.82
20184,713421,644,Damaged,18559.92
20185,433328,532,Late Delivery,918.88
20186,344700,1014,Damaged,4088.18
20187,527828,1095,Late Delivery,3100.36
20188,312405,2045,Wrong Item,2951.37
20189,818032,1721,Damaged,20732.18
20190,937145,2185,Not Needed,2047.28
20191,975100,1989,Others,4221.19
20192,306365,1653,Damaged,9183.66
20193,268330,1413,Others,17564.17
20194,127774,945,Wrong Item,8955.12
20195,24062,827,Late Delivery,15850.44
20196,767616,1895,Others,8568.34
20197,761112,402,Not Needed,146.4
20198,419490,2324,Wrong Item,20285.55
20199,647837,278,Not Needed,7087.63
20200,560862,30,Wrong Item,8874.45
20201,660304,556,Wrong Item,6370.01
20202,220060,667,Others,16373.04
20203,926431,18,Damaged,4330.36
20204,823716,1956,Others,7153.81
20205,25650,676,Late Delivery,9631.93
20206,878117,701,Not Needed,7681.18
20207,624350,1581,Damaged,30392.32
20208,208650,195,Others,5210.97
20209,679546,1906,Wrong Item,2975.2
20210,227249,1700,Late Delivery,4624.24
20211,41237,921,Late Delivery,27247.44
20212,223084,913,Not Needed,5868.53
20213,654272,39,Wrong Item,8071.84
20214,550388,109,Not Needed,5628.02
20215,823135,2416,Late Delivery,4277.62
20216,626096,1265,Damaged,3039.08
20217,665029,1688,Wrong Item,7647.12
20218,660894,1290,Wrong Item,4358.41
20219,158894,1906,Damaged,18511.93
20220,131562,2550,Others,4882.33
20221,31705,2058,Damaged,6081.73
20222,472708,354,Wrong Item,3298.22
20223,790869,1589,Damaged,2495.32
20224,681557,1930,Others,8777.41
20225,427714,274,Wrong Item,763.23
20226,78703,62,Not Needed,14633.22
20227,116002,882,Others,6782.84
20228,742954,2418,Damaged,6480.9
20229,60579,344,Damaged,2804.28
20230,332547,2036,Not Needed,4803.39
20231,734518,1830,Damaged,6636.2
20232,893648,289,Wrong Item,17689.51
20233,290215,2335,Wrong Item,4161.16
20234,413762,678,Not Needed,21826.19
20235,283222,26,Others,3533.69
20236,203133,344,Wrong Item,6849.19
20237,882205,395,Wrong Item,977.98
20238,349833,58,Wrong Item,6341.5
20239,187596,1340,Damaged,3390.96
20240,741852,1721,Not Needed,5374.69
20241,700604,792,Wrong Item,6697.18
20242,45557,2354,Wrong Item,12259.88
20243,743845,138,Damaged,6277.97
20244,34598,2455,Damaged,955.74
20245,27116,79,Late Delivery,396.73
20246,6189,915,Not Needed,4833.24
20247,161242,1298,Wrong Item,1765.68
20248,666512,700,Damaged,625.37
20249,321171,722,Not Needed,8091.03
20250,601239,616,Damaged,3440.52
20251,704854,1195,Not Needed,2634.28
20252,745198,627,Others,702.99
20253,180784,2447,Wrong Item,11845.04
20254,70492,290,Others,3514.74
20255,362554,1330,Damaged,2215.3
20256,516890,716,Damaged,1665.86
20257,442048,646,Not Needed,2517.74
20258,520259,2302,Late Delivery,1711.4
20259,314384,1596,Wrong Item,2736.92
20260,225669,404,Damaged,1140.14
20261,620951,708,Not Needed,10178.71
20262,417034,1906,Late Delivery,4126.89
20263,5606,956,Damaged,3142.06
20264,443624,1653,Not Needed,30777.96
20265,630108,977,Late Delivery,15354.94
20266,318697,1786,Wrong Item,9202.15
20267,519362,1192,Late Delivery,95.27
20268,366038,1806,Damaged,396.64
20269,553188,654,Not Needed,2566.89
20270,220194,596,Damaged,11834.81
20271,906319,96,Damaged,7645.14
20272,973032,2043,Not Needed,10517.83
20273,940419,2007,Damaged,6221.41
20274,376898,477,Damaged,3729.16
20275,586001,166,Not Needed,7709.31
20276,672401,1829,Wrong Item,3236.51
20277,861675,100,Damaged,9683.1
20278,268328,1141,Damaged,1059.0
20279,848643,982,Not Needed,5678.12
20280,437847,157,Wrong Item,15836.36
20281,129087,2095,Wrong Item,10236.71
20282,416835,2028,Wrong Item,11549.14
20283,28468,256,Others,2585.08
20284,326746,1504,Others,5856.53
20285,973266,44,Others,1502.33
20286,513211,2209,Others,8222.32
20287,491462,1118,Late Delivery,19997.56
20288,755953,178,Not Needed,5484.57
20289,81744,894,Others,773.13
20290,969627,1527,Late Delivery,6920.28
20291,210267,1806,Wrong Item,268.25
20292,1065,2347,Late Delivery,3863.58
20293,712479,1325,Damaged,4959.05
20294,695024,41,Wrong Item,1407.22
20295,903203,1193,Late Delivery,391.8
20296,833074,447,Not Needed,9635.45
20297,182381,1447,Damaged,4994.35
20298,446675,1016,Wrong Item,2707.49
20299,799090,764,Late Delivery,5898.71
20300,857241,953,Not Needed,4426.58
20301,454654,604,Damaged,390.42
20302,359315,123,Wrong Item,6220.06
20303,706370,1415,Wrong Item,414.71
20304,479577,1052,Others,9212.01
20305,393420,699,Damaged,27794.45
20306,246122,762,Not Needed,2713.94
20307,349460,40,Others,1038.44
20308,369045,490,Damaged,2961.95
20309,698139,1395,Others,110.58
20310,442237,2278,Damaged,7015.69
20311,713023,128,Damaged,9706.28
20312,710961,1954,Wrong Item,1469.78
20313,276390,982,Not Needed,368.21
20314,428401,765,Damaged,15041.01
20315,480414,2363,Wrong Item,7614.96
20316,581077,1199,Late Delivery,3593.96
20317,951843,1989,Others,1166.56
20318,845523,1907,Others,16011.07
20319,354212,414,Damaged,9816.43
20320,927414,1135,Late Delivery,1494.32
20321,813462,763,Late Delivery,12533.97
20322,714115,1536,Wrong Item,2627.29
20323,588736,298,Others,11195.1
20324,960644,2075,Late Delivery,13690.94
20325,504109,433,Others,11742.79
20326,783913,2345,Damaged,1307.81
20327,322797,1666,Damaged,7054.63
20328,547572,2133,Wrong Item,15526.72
20329,829980,33,Damaged,641.4
20330,923837,1359,Not Needed,1291.1
20331,737629,1550,Others,1916.13
20332,240743,743,Wrong Item,7312.14
20333,962200,1990,Late Delivery,9247.65
20334,399705,1905,Wrong Item,1681.08
20335,613758,2509,Wrong Item,5611.66
20336,283941,2145,Damaged,17238.39
20337,457293,1177,Damaged,373.55
20338,695443,1775,Late Delivery,25334.73
20339,533737,2067,Late Delivery,12130.01
20340,106383,1519,Not Needed,474.5
20341,609035,1390,Late Delivery,1089.11
20342,969949,497,Damaged,2963.66
20343,106596,1878,Wrong Item,4110.87
20344,28794,1147,Wrong Item,5387.35
20345,246053,1772,Wrong Item,24837.68
20346,375138,1130,Damaged,531.72
20347,800545,2217,Wrong Item,11843.96
20348,232849,1638,Late Delivery,3768.18
20349,558609,801,Wrong Item,17501.46
20350,518397,406,Not Needed,8311.19
20351,928123,1392,Late Delivery,3269.77
20352,641996,2519,Late Delivery,14638.9
20353,489588,689,Not Needed,3427.77
20354,502640,2308,Damaged,3835.66
20355,863293,2306,Late Delivery,14843.8
20356,759223,1320,Others,2325.42
20357,362008,1500,Damaged,2868.48
20358,283259,1320,Not Needed,488.58
20359,538475,579,Not Needed,23496.66
20360,956979,188,Damaged,8210.75
20361,276128,1554,Others,464.97
20362,504235,240,Wrong Item,9775.95
20363,516867,1260,Others,490.43
20364,582583,1757,Others,16201.38
20365,357159,2257,Damaged,14316.97
20366,126611,1635,Damaged,5193.63
20367,250031,756,Late Delivery,9476.25
20368,615194,341,Wrong Item,1545.54
20369,279844,1486,Damaged,1446.71
20370,912079,2243,Late Delivery,32874.3
20371,266727,2064,Late Delivery,8215.04
20372,609905,1702,Not Needed,2526.4
20373,568530,2437,Damaged,5265.05
20374,835547,1368,Late Delivery,2352.72
20375,98813,675,Not Needed,6705.99
20376,412576,1841,Wrong Item,5385.03
20377,987627,517,Damaged,4698.81
20378,508076,501,Others,21511.11
20379,268690,658,Late Delivery,4430.46
20380,85105,2227,Wrong Item,20743.39
20381,574166,1204,Damaged,4242.59
20382,693180,1761,Damaged,10779.42
20383,401629,1969,Others,3289.51
20384,454437,836,Damaged,13931.77
20385,257665,902,Not Needed,5408.58
20386,768663,2111,Wrong Item,679.58
20387,733569,2309,Damaged,5671.74
20388,940455,1577,Damaged,6976.45
20389,68854,1997,Not Needed,15153.55
20390,295441,2036,Damaged,22597.82
20391,218288,422,Not Needed,1532.4
20392,481355,1763,Damaged,1730.1
20393,188480,22,Late Delivery,8111.77
20394,624363,2031,Wrong Item,2377.41
20395,993493,12,Damaged,431.35
20396,340868,1157,Not Needed,9943.25
20397,559502,1121,Not Needed,13198.8
20398,10958,1703,Not Needed,7390.08
20399,2679,1247,Others,5313.55
20400,30610,2013,Damaged,9879.95
20401,328346,2002,Damaged,1285.71
20402,538335,1570,Damaged,5579.01
20403,158694,894,Wrong Item,7389.55
20404,977358,2356,Others,6814.25
20405,880090,2042,Wrong Item,8229.41
20406,104071,1006,Others,1257.0
20407,268370,2289,Others,485.77
20408,632564,1087,Damaged,1315.78
20409,356838,1093,Late Delivery,390.95
20410,556688,2529,Not Needed,19928.37
20411,868539,2137,Late Delivery,1173.83
20412,768202,228,Others,5086.49
20413,266586,1530,Not Needed,14037.97
20414,348778,377,Late Delivery,1127.83
20415,374560,292,Damaged,14674.55
20416,902134,2272,Wrong Item,1821.81
